Gender,Age,Education,Income,Income2,Occupation,State,Relationship.Status,Obligation,Obligation2,NEP,Vacation.Behaviour,rest and relax,luxury / be spoilt,do sports,"excitement, a challenge",not exceed planned budget,realise creativity,fun and entertainment,good company,health and beauty,free-and-easy-going,entertainment facilities,not care about prices,life style of the local people,intense experience of nature,cosiness/familiar atmosphere,maintain unspoilt surroundings,everything organised,unspoilt nature/natural landscape,cultural offers,change of surroundings,Cluster
Male,50,6.0,"$30,001 to $60,000",30-60k,manager or administrator,ACT,married,3.63333333333333,Q2,4.46666666666667,2.84615384615385,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,2
Female,37,2.0,"$30,001 to $60,000",30-60k,home-duties,SA,married,4.13333333333333,Q3,4.2,4.0,yes,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,yes,no,yes,yes,yes,0
Female,44,6.0,"Less than $30,000",<30k,,WA,married,4.33333333333333,Q4,4.8,4.9,yes,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,1
Male,39,4.0,"$30,001 to $60,000",30-60k,professional,QLD,living with a partner,4.0,Q3,2.33333333333333,2.4,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,0
Male,31,8.0,"$60,001 to $90,000",60-90k,transport worker,VIC,married,4.06666666666667,Q3,3.93333333333333,3.13333333333333,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,39,4.0,"$30,001 to $60,000",30-60k,transport worker,QLD,married,3.36666666666667,Q1,3.73333333333333,3.0,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,yes,no,no,no,yes,2
Male,56,7.0,"$90,001 to $120,000",90-120k,manager or administrator,VIC,living with a partner,3.46666666666667,Q2,4.0,3.41666666666667,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,2
Female,29,8.0,"$90,001 to $120,000",90-120k,professional,VIC,married,3.3,Q1,4.4,2.40909090909091,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,yes,no,no,no,no,yes,no,yes,1
Male,55,6.0,"$90,001 to $120,000",90-120k,manager or administrator,SA,married,1.76666666666667,Q1,2.93333333333333,3.5,yes,yes,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,1
Female,55,2.0,"$30,001 to $60,000",30-60k,Clerical or service worker,WA,single,4.0,Q3,3.93333333333333,3.76923076923077,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,2
Male,63,4.0,"$60,001 to $90,000",60-90k,retired,VIC,married,3.33333333333333,Q1,3.26666666666667,2.32142857142857,yes,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,yes,no,yes,2
Female,57,2.0,"$30,001 to $60,000",30-60k,retired,SA,married,3.8,Q2,4.33333333333333,2.84210526315789,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,2
Female,49,3.0,"$30,001 to $60,000",30-60k,labourer,NSW,separated or divorced,3.2,Q1,3.53333333333333,2.5,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,65,6.0,"Less than $30,000",<30k,Clerical or service worker,QLD,married,3.46666666666667,Q2,3.8,2.52941176470588,yes,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,yes,2
Female,49,4.0,"$30,001 to $60,000",30-60k,professional,NSW,married,3.86666666666667,Q3,4.0,2.4,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,yes,yes,0
Female,44,2.0,"$60,001 to $90,000",60-90k,Clerical or service worker,QLD,married,4.5,Q4,4.33333333333333,2.75,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,0
Female,41,3.0,"Less than $30,000",<30k,,NSW,separated or divorced,4.1,Q3,3.6,3.08333333333333,yes,no,no,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,yes,no,yes,no,yes,0
Female,32,6.0,"$60,001 to $90,000",60-90k,manager or administrator,VIC,single,3.86666666666667,Q3,4.4,2.85,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,2
Female,32,6.0,"$120,001 to $150,000",>120k,,NSW,married,3.86666666666667,Q3,4.33333333333333,3.06666666666667,yes,no,no,no,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,1
Male,19,7.0,"$30,001 to $60,000",30-60k,unemployed,NSW,single,2.1,Q1,3.8,2.0,yes,yes,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,1
Female,31,3.0,"$60,001 to $90,000",60-90k,professional,VIC,single,3.73333333333333,Q2,3.86666666666667,3.64285714285714,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,1
Male,51,3.0,"$60,001 to $90,000",60-90k,sales,WA,married,2.2,Q1,2.4,2.31034482758621,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,2
Female,48,7.0,"$60,001 to $90,000",60-90k,small business owner,NSW,married,3.9,Q3,3.8,2.48148148148148,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,1
Male,36,7.0,"$30,001 to $60,000",30-60k,professional,VIC,single,3.56666666666667,Q2,4.0,2.63333333333333,yes,yes,no,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,0
Female,51,2.0,"$30,001 to $60,000",30-60k,manager or administrator,QLD,married,3.83333333333333,Q3,3.33333333333333,4.07692307692308,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,2
Male,38,1.0,"Less than $30,000",<30k,manager or administrator,QLD,married,4.46666666666667,Q4,3.73333333333333,3.63333333333333,yes,no,yes,yes,yes,no,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,0
Male,30,6.0,"$90,001 to $120,000",90-120k,unemployed,QLD,married,3.4,Q2,4.33333333333333,2.85714285714286,yes,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,yes,0
Female,56,3.0,"$30,001 to $60,000",30-60k,sales,VIC,separated or divorced,4.2,Q3,4.66666666666667,4.04166666666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,20,7.0,"$30,001 to $60,000",30-60k,sales,SA,single,4.03333333333333,Q3,3.66666666666667,2.52173913043478,yes,no,no,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,no,no,yes,1
Female,43,1.0,"Less than $30,000",<30k,Clerical or service worker,QLD,single,3.23333333333333,Q1,4.4,,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,1
Male,30,3.0,"$90,001 to $120,000",90-120k,manager or administrator,VIC,single,3.4,Q2,3.6,2.19230769230769,yes,yes,no,yes,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,1
Female,30,7.0,"$60,001 to $90,000",60-90k,Clerical or service worker,VIC,living with a partner,3.6,Q2,3.06666666666667,3.4,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,2
Female,29,6.0,"$60,001 to $90,000",60-90k,Clerical or service worker,VIC,living with a partner,4.03333333333333,Q3,4.66666666666667,3.07407407407407,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,48,6.0,"$30,001 to $60,000",30-60k,small business owner,QLD,separated or divorced,3.23333333333333,Q1,3.53333333333333,3.16666666666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,2
Female,61,1.0,"$30,001 to $60,000",30-60k,manager or administrator,VIC,separated or divorced,4.3,Q4,4.13333333333333,,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,32,2.0,"$60,001 to $90,000",60-90k,labourer,QLD,living with a partner,3.7,Q2,3.66666666666667,2.5,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,2
Female,57,1.0,"Less than $30,000",<30k,,VIC,single,3.93333333333333,Q3,3.73333333333333,2.88,yes,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,0
Male,45,6.0,"$30,001 to $60,000",30-60k,Clerical or service worker,SA,married,3.46666666666667,Q2,3.06666666666667,2.66666666666667,yes,yes,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,1
Female,62,2.0,"Less than $30,000",<30k,retired,VIC,single,4.86666666666667,Q4,3.06666666666667,3.9,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,0
Female,34,7.0,,,small business owner,NSW,single,3.56666666666667,Q2,3.06666666666667,2.75,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,yes,0
Female,48,2.0,"$30,001 to $60,000",30-60k,Clerical or service worker,NSW,married,4.3,Q4,3.06666666666667,3.53333333333333,yes,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,1
Male,61,1.0,"$90,001 to $120,000",90-120k,Clerical or service worker,VIC,married,3.16666666666667,Q1,3.26666666666667,2.63333333333333,yes,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,yes,1
Male,28,3.0,"$30,001 to $60,000",30-60k,professional,VIC,married,3.4,Q2,3.93333333333333,2.4,yes,yes,no,no,yes,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,1
Female,25,7.0,"Less than $30,000",<30k,,VIC,single,4.23333333333333,Q4,4.0,3.6875,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,0
Male,33,1.0,"$60,001 to $90,000",60-90k,sales,VIC,living with a partner,3.6,Q2,3.46666666666667,2.58333333333333,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,yes,1
Male,25,8.0,"$60,001 to $90,000",60-90k,professional,VIC,married,3.76666666666667,Q2,4.0,2.44,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,2
Male,72,6.0,,,,SA,married,4.33333333333333,Q4,4.13333333333333,2.80769230769231,yes,no,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,no,yes,no,yes,yes,yes,0
Male,31,6.0,"$30,001 to $60,000",30-60k,tradesperson,QLD,married,3.43333333333333,Q2,3.8,2.76923076923077,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,no,no,yes,1
Male,40,6.0,"$60,001 to $90,000",60-90k,tradesperson,NSW,single,3.83333333333333,Q3,3.66666666666667,2.48148148148148,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,0
Female,65,2.0,"Less than $30,000",<30k,retired,VIC,separated or divorced,4.63333333333333,Q4,4.26666666666667,3.83333333333333,yes,no,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,yes,no,no,0
Male,68,3.0,"$30,001 to $60,000",30-60k,retired,NSW,married,4.13333333333333,Q3,3.26666666666667,3.5,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,2
Female,74,7.0,"$60,001 to $90,000",60-90k,manager or administrator,ACT,widowed,3.63333333333333,Q2,3.33333333333333,3.30769230769231,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,2
Male,60,8.0,"Less than $30,000",<30k,professional,QLD,married,3.86666666666667,Q3,4.73333333333333,3.53333333333333,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,2
Female,35,4.0,"$30,001 to $60,000",30-60k,Clerical or service worker,NSW,married,3.23333333333333,Q1,3.26666666666667,,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,60,6.0,"$30,001 to $60,000",30-60k,transport worker,NSW,separated or divorced,3.7,Q2,3.53333333333333,2.20689655172414,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,yes,1
Male,40,8.0,"$120,001 to $150,000",>120k,professional,NSW,single,3.2,Q1,2.66666666666667,2.69230769230769,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,63,4.0,"$60,001 to $90,000",60-90k,home-duties,WA,married,3.96666666666667,Q3,4.6,3.22727272727273,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,yes,0
Male,60,6.0,"$90,001 to $120,000",90-120k,retired,NSW,married,3.23333333333333,Q1,3.53333333333333,2.83333333333333,yes,no,no,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,no,no,yes,yes,no,0
Female,35,1.0,"$30,001 to $60,000",30-60k,professional,WA,living with a partner,3.13333333333333,Q1,3.86666666666667,2.63636363636364,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,0
Male,57,4.0,"$30,001 to $60,000",30-60k,small business owner,QLD,living with a partner,3.16666666666667,Q1,3.2,1.96153846153846,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,no,yes,no,no,yes,yes,yes,0
Female,29,7.0,,,unemployed,NSW,married,3.56666666666667,Q2,3.06666666666667,2.74074074074074,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,2
Female,22,7.0,,,,NSW,single,2.93333333333333,Q1,3.46666666666667,2.24,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,1
Male,25,8.0,"$120,001 to $150,000",>120k,manager or administrator,VIC,married,3.53333333333333,Q2,2.8,3.4,no,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,yes,no,1
Female,42,1.0,"$150,001 to $180,000",>120k,professional,WA,living with a partner,3.16666666666667,Q1,3.33333333333333,3.0,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Male,19,3.0,"$120,001 to $150,000",>120k,professional,NSW,single,3.3,Q1,3.46666666666667,3.8,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,46,7.0,"Less than $30,000",<30k,tradesperson,VIC,separated or divorced,3.7,Q2,3.53333333333333,3.07142857142857,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,no,yes,no,yes,yes,0
Male,61,6.0,"$90,001 to $120,000",90-120k,professional,VIC,married,3.86666666666667,Q3,2.33333333333333,2.8,yes,no,no,no,yes,no,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,1
Male,22,7.0,"$90,001 to $120,000",90-120k,Clerical or service worker,NSW,single,3.86666666666667,Q3,4.0,3.95454545454545,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,1
Female,42,8.0,,,professional,VIC,single,3.56666666666667,Q2,3.93333333333333,3.55555555555556,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,1
Female,22,7.0,,,,VIC,single,4.16666666666667,Q3,3.53333333333333,3.23333333333333,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,yes,2
Female,23,4.0,"$60,001 to $90,000",60-90k,,ACT,living with a partner,4.53333333333333,Q4,3.86666666666667,3.36666666666667,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,yes,1
Female,60,1.0,"Less than $30,000",<30k,home-duties,WA,married,4.2,Q3,3.2,4.45454545454545,yes,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,2
Male,53,7.0,"$90,001 to $120,000",90-120k,small business owner,VIC,separated or divorced,4.33333333333333,Q4,4.46666666666667,3.42857142857143,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,0
Male,44,2.0,"$60,001 to $90,000",60-90k,professional,VIC,single,4.63333333333333,Q4,4.4,3.0,yes,no,no,no,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,yes,yes,yes,0
Male,56,8.0,"$90,001 to $120,000",90-120k,professional,VIC,separated or divorced,3.8,Q2,3.26666666666667,3.47826086956522,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,yes,yes,1
Female,45,4.0,"$30,001 to $60,000",30-60k,manager or administrator,NSW,single,4.26666666666667,Q4,4.4,3.13333333333333,yes,no,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes,0
Male,63,8.0,"$120,001 to $150,000",>120k,retired,SA,married,3.5,Q2,3.6,2.65,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,yes,2
Female,55,1.0,"Less than $30,000",<30k,sales,QLD,widowed,3.93333333333333,Q3,4.46666666666667,3.76923076923077,yes,yes,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,2
Male,24,6.0,"$90,001 to $120,000",90-120k,tradesperson,Tas,living with a partner,3.56666666666667,Q2,3.26666666666667,2.4,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,yes,2
Male,31,3.0,"$60,001 to $90,000",60-90k,transport worker,QLD,living with a partner,5.0,Q4,3.26666666666667,3.83333333333333,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,1
Male,47,6.0,"$30,001 to $60,000",30-60k,manager or administrator,NSW,separated or divorced,3.86666666666667,Q3,3.93333333333333,3.55555555555556,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,2
Female,63,8.0,"$30,001 to $60,000",30-60k,professional,QLD,separated or divorced,4.3,Q4,4.33333333333333,3.34782608695652,yes,no,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,0
Female,38,3.0,"$60,001 to $90,000",60-90k,Clerical or service worker,VIC,married,2.5,Q1,3.86666666666667,2.5,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no,yes,0
Female,34,7.0,"$30,001 to $60,000",30-60k,professional,NSW,married,4.06666666666667,Q3,3.73333333333333,3.10714285714286,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,2
Male,57,8.0,"$120,001 to $150,000",>120k,manager or administrator,VIC,married,4.66666666666667,Q4,4.86666666666667,4.61538461538461,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,yes,yes,no,0
Female,27,7.0,"$90,001 to $120,000",90-120k,manager or administrator,QLD,single,4.1,Q3,3.73333333333333,3.0,yes,no,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,1
Male,39,2.0,"Less than $30,000",<30k,labourer,Tas,married,4.63333333333333,Q4,4.06666666666667,4.13333333333333,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,61,3.0,"$30,001 to $60,000",30-60k,manager or administrator,NSW,living with a partner,3.93333333333333,Q3,3.93333333333333,2.95,yes,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes,2
Male,28,7.0,"$90,001 to $120,000",90-120k,professional,QLD,living with a partner,4.13333333333333,Q3,3.6,3.03333333333333,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,2
Female,49,8.0,"$120,001 to $150,000",>120k,professional,NSW,married,3.76666666666667,Q2,3.8,2.62068965517241,yes,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,0
Female,52,3.0,"$150,001 to $180,000",>120k,professional,NSW,married,3.53333333333333,Q2,4.4,2.82758620689655,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,2
Male,41,8.0,"$60,001 to $90,000",60-90k,professional,QLD,married,4.26666666666667,Q4,3.0,1.86666666666667,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,2
Female,38,6.0,"$30,001 to $60,000",30-60k,home-duties,NSW,married,1.66666666666667,Q1,2.26666666666667,1.6,yes,no,no,no,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,1
Male,40,8.0,"$150,001 to $180,000",>120k,professional,ACT,separated or divorced,3.26666666666667,Q1,3.6,1.94444444444444,yes,no,no,yes,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,1
Female,62,1.0,"$60,001 to $90,000",60-90k,labourer,NSW,married,4.4,Q4,3.6,3.14814814814815,yes,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,1
Female,24,7.0,"$60,001 to $90,000",60-90k,,VIC,single,3.9,Q3,3.06666666666667,3.2,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,28,7.0,"$90,001 to $120,000",90-120k,manager or administrator,NSW,married,1.53333333333333,Q1,2.26666666666667,1.39285714285714,yes,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,1
Female,36,7.0,"$180,001 to $210,000",>120k,professional,NSW,married,3.6,Q2,4.06666666666667,4.22222222222222,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,36,3.0,"$60,001 to $90,000",60-90k,home-duties,WA,married,3.3,Q1,4.0,2.72727272727273,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,yes,no,no,yes,yes,no,no,yes,0
Male,30,7.0,"$120,001 to $150,000",>120k,labourer,VIC,married,3.96666666666667,Q3,3.93333333333333,2.21739130434783,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,no,yes,1
Male,56,3.0,"$120,001 to $150,000",>120k,professional,WA,married,3.6,Q2,3.93333333333333,3.71428571428571,yes,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,no,no,no,no,yes,yes,1
Female,61,4.0,"$90,001 to $120,000",90-120k,professional,NSW,living with a partner,4.0,Q3,3.6,3.33333333333333,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,yes,yes,yes,0
Female,47,4.0,"$30,001 to $60,000",30-60k,Clerical or service worker,SA,married,3.9,Q3,2.8,3.3125,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,1
Female,56,3.0,"$180,001 to $210,000",>120k,small business owner,QLD,married,4.16666666666667,Q3,4.4,3.62068965517241,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,2
Female,29,7.0,"$60,001 to $90,000",60-90k,Clerical or service worker,VIC,living with a partner,2.13333333333333,Q1,3.4,2.33333333333333,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,2
Male,18,1.0,"Less than $30,000",<30k,unemployed,VIC,single,3.16666666666667,Q1,4.33333333333333,3.93333333333333,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,32,7.0,"Less than $30,000",<30k,professional,SA,single,4.6,Q4,4.66666666666667,4.23333333333333,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,0
Female,35,3.0,,,home-duties,NSW,married,3.36666666666667,Q1,4.0,2.03571428571429,yes,no,yes,no,no,no,yes,no,no,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,0
Female,24,2.0,"$90,001 to $120,000",90-120k,Clerical or service worker,VIC,single,4.2,Q3,3.26666666666667,3.19047619047619,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,2
Male,30,7.0,"$60,001 to $90,000",60-90k,professional,VIC,married,3.73333333333333,Q2,2.93333333333333,2.89285714285714,yes,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,1
Female,63,4.0,,,,VIC,separated or divorced,3.06666666666667,Q1,3.93333333333333,2.26666666666667,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,1
Female,26,4.0,"Less than $30,000",<30k,home-duties,Tas,,4.2,Q3,4.53333333333333,3.66666666666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,62,7.0,"$90,001 to $120,000",90-120k,Clerical or service worker,NSW,married,3.96666666666667,Q3,4.6,3.64705882352941,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,yes,2
Male,69,3.0,"$30,001 to $60,000",30-60k,manager or administrator,NSW,married,3.73333333333333,Q2,4.33333333333333,2.6,yes,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,2
Male,40,3.0,"$60,001 to $90,000",60-90k,professional,WA,living with a partner,4.16666666666667,Q3,3.8,2.9,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,55,,"$30,001 to $60,000",30-60k,retired,WA,separated or divorced,3.86666666666667,Q3,3.13333333333333,3.56666666666667,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,1
Male,60,1.0,"$60,001 to $90,000",60-90k,small business owner,SA,married,4.4,Q4,3.66666666666667,3.03333333333333,yes,no,no,no,yes,yes,no,no,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,0
Male,65,3.0,"$120,001 to $150,000",>120k,professional,NSW,living with a partner,3.56666666666667,Q2,3.93333333333333,2.56666666666667,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,1
Male,51,3.0,"$30,001 to $60,000",30-60k,manager or administrator,VIC,separated or divorced,2.36666666666667,Q1,3.4,2.56521739130435,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,0
Male,58,4.0,"$60,001 to $90,000",60-90k,small business owner,WA,living with a partner,4.4,Q4,3.86666666666667,3.5,yes,no,no,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,0
Male,41,8.0,"$60,001 to $90,000",60-90k,professional,QLD,married,3.86666666666667,Q3,3.4,2.55555555555556,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Female,42,3.0,,,professional,VIC,living with a partner,4.0,Q3,3.13333333333333,4.7,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,32,6.0,"$120,001 to $150,000",>120k,manager or administrator,WA,living with a partner,2.33333333333333,Q1,3.6,2.72727272727273,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,2
